unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,park_facility_name,park_borough,latitude,longitude,location,intersection_street_1,intersection_street_2,taxi_pick_up_location
34432037,2016-09-29T20:54:41.000,2016-10-04T11:29:21.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10453,25 WEST TREMONT AVENUE,WEST TREMONT AVENUE,,,ADDRESS,BRONX,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2016-10-04T11:29:21.000,05 BRONX,BRONX,1008906,249670,Unspecified,BRONX,40.851927011602015,-73.91087620016408,"{'type': 'Point', 'coordinates': [-73.91087620016408, 40.851927011602015]}",,,
34436617,2016-09-29T20:54:41.000,2016-10-05T13:41:11.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10453,25 WEST TREMONT AVENUE,WEST TREMONT AVENUE,,,ADDRESS,BRONX,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,2016-10-05T13:41:11.000,05 BRONX,BRONX,1008906,249670,Unspecified,BRONX,40.851927011602015,-73.91087620016408,"{'type': 'Point', 'coordinates': [-73.91087620016408, 40.851927011602015]}",,,
34436604,2016-09-29T20:54:41.000,2016-10-04T11:29:20.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,10453,25 WEST TREMONT AVENUE,WEST TREMONT AVENUE,,,ADDRESS,BRONX,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2016-10-04T11:29:20.000,05 BRONX,BRONX,1008906,249670,Unspecified,BRONX,40.851927011602015,-73.91087620016408,"{'type': 'Point', 'coordinates': [-73.91087620016408, 40.851927011602015]}",,,
34433046,2016-09-29T20:54:33.000,2016-12-02T13:39:42.000,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,10065,,,,,INTERSECTION,NEW YORK,N/A,Closed,2016-11-14T09:06:33.000,The Taxi and Limousine Commission reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,2016-12-02T13:39:42.000,08 MANHATTAN,MANHATTAN,992675,218386,Unspecified,MANHATTAN,40.76609151781164,-73.96958548941684,"{'type': 'Point', 'coordinates': [-73.96958548941684, 40.76609151781164]}",MADISON AVENUE,EAST   63 STREET,
34436918,2016-09-29T20:54:27.000,2016-09-29T21:57:59.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,559 WEST 164 STREET,WEST 164 STREET,ST NICHOLAS AVENUE,BROADWAY,ADDRESS,NEW YORK,Precinct,Closed,2016-09-30T04:54:27.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2016-09-29T21:57:59.000,12 MANHATTAN,MANHATTAN,1000658,244596,Unspecified,MANHATTAN,40.838019554325456,-73.9407025685327,"{'type': 'Point', 'coordinates': [-73.9407025685327, 40.838019554325456]}",,,
34434153,2016-09-29T20:54:19.000,2016-09-30T01:30:07.000,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11206,50 BUSHWICK PLACE,BUSHWICK PLACE,MONTROSE AVENUE,JOHNSON AVENUE,ADDRESS,BROOKLYN,Precinct,Closed,2016-09-30T04:54:19.000,The Police Department reviewed your complaint and provided additional information below.,2016-09-30T01:30:07.000,01 BROOKLYN,BROOKLYN,1001257,196958,Unspecified,BROOKLYN,40.70726462650949,-73.93865838137158,"{'type': 'Point', 'coordinates': [-73.93865838137158, 40.70726462650949]}",,,
34435348,2016-09-29T20:54:00.000,2016-10-01T12:10:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11432,82-70 166 STREET,166 STREET,82 RD,GRAND CENTRAL PKWY,ADDRESS,Jamaica,N/A,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2016-10-01T12:10:00.000,08 QUEENS,QUEENS,1039610,200835,Unspecified,QUEENS,40.717749202612964,-73.80029347499692,"{'type': 'Point', 'coordinates': [-73.80029347499692, 40.717749202612964]}",,,
34434709,2016-09-29T20:53:27.000,2016-10-07T13:28:27.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11224,3010 WEST   33 STREET,WEST   33 STREET,,,ADDRESS,BROOKLYN,N/A,Closed,,"The Department of Housing Preservation and Development contacted a tenant in the building and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2016-10-07T13:28:27.000,13 BROOKLYN,BROOKLYN,984499,147842,Unspecified,BROOKLYN,40.5724680894399,-73.99910370799694,"{'type': 'Point', 'coordinates': [-73.99910370799694, 40.5724680894399]}",,,
34430347,2016-09-29T20:53:09.000,2016-09-29T21:41:40.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10026,2149 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,WEST 115 STREET,WEST 116 STREET,ADDRESS,NEW YORK,Precinct,Closed,2016-09-30T04:53:09.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2016-09-29T21:41:40.000,10 MANHATTAN,MANHATTAN,996575,232302,Unspecified,MANHATTAN,40.80428264394042,-73.95548083900286,"{'type': 'Point', 'coordinates': [-73.95548083900286, 40.80428264394042]}",,,
34436095,2016-09-29T20:53:04.000,2016-09-29T23:03:42.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11212,1169 EAST NEW YORK AVENUE,EAST NEW YORK AVENUE,PORTAL STREET,RALPH AVENUE,ADDRESS,BROOKLYN,Precinct,Closed,2016-09-30T04:53:04.000,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2016-09-29T23:03:42.000,08 BROOKLYN,BROOKLYN,1005405,182173,Unspecified,BROOKLYN,40.666674260725195,-73.92374361688577,"{'type': 'Point', 'coordinates': [-73.92374361688577, 40.666674260725195]}",,,
34436251,2016-09-29T20:53:00.000,2016-10-05T20:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10013,381 BROADWAY,BROADWAY,WHITE ST,WALKER ST,ADDRESS,NEW YORK,N/A,Closed,,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,2016-10-05T22:18:00.000,01 MANHATTAN,MANHATTAN,983424,200907,Unspecified,MANHATTAN,40.71811999658421,-74.00297973924319,"{'type': 'Point', 'coordinates': [-74.00297973924319, 40.71811999658421]}",,,
34436611,2016-09-29T20:52:50.000,2016-10-13T10:23:15.000,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,10003,340 EAST   18 STREET,EAST   18 STREET,,,ADDRESS,NEW YORK,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2016-10-13T10:23:15.000,06 MANHATTAN,MANHATTAN,989214,206836,Unspecified,MANHATTAN,40.734392305130264,-73.98208833186195,"{'type': 'Point', 'coordinates': [-73.98208833186195, 40.734392305130264]}",,,
34434324,2016-09-29T20:51:52.000,2016-09-30T12:51:20.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11375,90-37 70 DRIVE,70 DRIVE,SYBILLA STREET,METROPOLITAN AVENUE,ADDRESS,FOREST HILLS,Precinct,Closed,2016-09-30T04:51:52.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2016-09-30T12:51:20.000,06 QUEENS,QUEENS,1025196,197658,Unspecified,QUEENS,40.70910756220749,-73.85230996984177,"{'type': 'Point', 'coordinates': [-73.85230996984177, 40.70910756220749]}",,,
34432777,2016-09-29T20:51:32.000,2016-10-04T10:44:45.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10033,4161 BROADWAY,BROADWAY,,,ADDRESS,NEW YORK,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2016-10-04T10:44:45.000,12 MANHATTAN,MANHATTAN,1001344,247872,Unspecified,MANHATTAN,40.847009913201276,-73.93821505994052,"{'type': 'Point', 'coordinates': [-73.93821505994052, 40.847009913201276]}",,,
34430384,2016-09-29T20:51:00.000,2016-09-30T11:09:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,1890 14 ST E,14 ST E,AVE S,14 ST E,INTERSECTION,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2016-09-30T11:09:00.000,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,,,,AVE S,14 ST E,
34435621,2016-09-29T20:50:46.000,2016-10-13T10:23:15.000,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,10003,340 EAST   18 STREET,EAST   18 STREET,,,ADDRESS,NEW YORK,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2016-10-13T10:23:15.000,06 MANHATTAN,MANHATTAN,989214,206836,Unspecified,MANHATTAN,40.734392305130264,-73.98208833186195,"{'type': 'Point', 'coordinates': [-73.98208833186195, 40.734392305130264]}",,,
34432145,2016-09-29T20:50:41.000,2016-09-29T21:42:49.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10019,737 9 AVENUE,9 AVENUE,WEST 49 STREET,WEST 50 STREET,ADDRESS,NEW YORK,Precinct,Closed,2016-09-30T04:50:41.000,The Police Department responded to the complaint and took action to fix the condition.,2016-09-29T21:42:49.000,04 MANHATTAN,MANHATTAN,987281,217385,Unspecified,MANHATTAN,40.76334752620899,-73.98905844724008,"{'type': 'Point', 'coordinates': [-73.98905844724008, 40.76334752620899]}",,,
34431150,2016-09-29T20:50:19.000,2016-09-29T22:12:08.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11225,47 BALFOUR PLACE,BALFOUR PLACE,EMPIRE BOULEVARD,LEFFERTS AVENUE,ADDRESS,BROOKLYN,Precinct,Closed,2016-09-30T04:50:19.000,The Police Department responded and upon arrival those responsible for the condition were gone.,2016-09-29T22:12:08.000,09 BROOKLYN,BROOKLYN,999510,180793,Unspecified,BROOKLYN,40.6628985906541,-73.944996148941,"{'type': 'Point', 'coordinates': [-73.944996148941, 40.6628985906541]}",,,
34434570,2016-09-29T20:49:28.000,2016-10-06T16:34:43.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11372,37-30 89 STREET,89 STREET,37 AVENUE,ROOSEVELT AVENUE,ADDRESS,JACKSON HEIGHTS,N/A,Closed,2016-10-29T20:49:28.000,"The Department of Transportation will inspect the complaint location  and notify the property owner within 180 days if a defective sidewalk condition exists.   The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",2016-10-06T16:34:43.000,03 QUEENS,QUEENS,1018144,212422,Unspecified,QUEENS,40.74966091808148,-73.87767175293384,"{'type': 'Point', 'coordinates': [-73.87767175293384, 40.74966091808148]}",,,
34433172,2016-09-29T20:49:11.000,2016-09-30T03:25:19.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10033,550 WEST 180 STREET,WEST 180 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,Precinct,Closed,2016-09-30T04:49:11.000,The Police Department responded and upon arrival those responsible for the condition were gone.,2016-09-30T03:25:20.000,12 MANHATTAN,MANHATTAN,1002690,248321,Unspecified,MANHATTAN,40.84823957716344,-73.93334881410216,"{'type': 'Point', 'coordinates': [-73.93334881410216, 40.84823957716344]}",,,
34434061,2016-09-29T20:49:04.000,2016-09-30T03:40:15.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,10016,200 EAST 32 STREET,EAST 32 STREET,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,Precinct,Closed,2016-09-30T04:49:04.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2016-09-30T03:40:15.000,06 MANHATTAN,MANHATTAN,990147,210442,Unspecified,MANHATTAN,40.744289307079065,-73.97871861439347,"{'type': 'Point', 'coordinates': [-73.97871861439347, 40.744289307079065]}",,,
34431244,2016-09-29T20:49:01.000,2016-09-29T23:39:10.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10012,ELIZABETH STREET,ELIZABETH STREET,PRINCE STREET,EAST HOUSTON STREET,BLOCKFACE,NEW YORK,Precinct,Closed,2016-09-30T04:49:01.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2016-09-29T23:39:10.000,02 MANHATTAN,MANHATTAN,985961,202878,Unspecified,MANHATTAN,40.72352978929708,-73.99382718195774,"{'type': 'Point', 'coordinates': [-73.99382718195774, 40.72352978929708]}",,,
34434131,2016-09-29T20:49:00.000,2016-10-04T15:13:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,1890 14 ST E,14 ST E,AVE R,AVE S,ADDRESS,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2016-10-04T15:13:00.000,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,,,,,,
34436609,2016-09-29T20:48:12.000,2016-10-01T02:20:33.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10458,2410 WASHINGTON AVENUE,WASHINGTON AVENUE,,,ADDRESS,BRONX,N/A,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2016-10-01T02:20:33.000,06 BRONX,BRONX,1014426,251908,Unspecified,BRONX,40.858052508996636,-73.8909130551251,"{'type': 'Point', 'coordinates': [-73.8909130551251, 40.858052508996636]}",,,
34437263,2016-09-29T20:48:00.000,2016-10-06T01:45:00.000,DEP,Department of Environmental Protection,Noise,Noise: Jack Hammering (NC2),,10006,125 GREENWICH STREET,GREENWICH STREET,ALBANY ST,THAMES ST,ADDRESS,NEW YORK,N/A,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2016-10-06T01:45:00.000,01 MANHATTAN,MANHATTAN,980630,197648,Unspecified,MANHATTAN,40.7091741170758,-74.01305715312026,"{'type': 'Point', 'coordinates': [-74.01305715312026, 40.7091741170758]}",,,
34435794,2016-09-29T20:48:00.000,2017-01-23T09:49:00.000,DOT,Department of Transportation,Street Light Condition,Lamppost Base Door/Cover Damaged,,,1890 14 ST E,14 ST E,AVE R,AVE S,INTERSECTION,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2016-12-06T12:08:00.000,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,,,,14 ST E,AVE S,
34429944,2016-09-29T20:47:57.000,2016-09-30T13:30:19.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11422,,,,,INTERSECTION,ROSEDALE,Precinct,Closed,2016-09-30T04:47:57.000,The Police Department responded and upon arrival those responsible for the condition were gone.,2016-09-30T13:30:19.000,13 QUEENS,QUEENS,1059271,184999,Unspecified,QUEENS,40.67413839153959,-73.72954484804696,"{'type': 'Point', 'coordinates': [-73.72954484804696, 40.67413839153959]}",MERRICK BOULEVARD,244 STREET,
34433511,2016-09-29T20:47:43.000,2016-10-06T16:26:03.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11372,34-50 88 STREET,88 STREET,34 AVENUE,35 AVENUE,ADDRESS,JACKSON HEIGHTS,N/A,Closed,2016-10-29T20:47:43.000,"The Department of Transportation will inspect the complaint location  and notify the property owner within 180 days if a defective sidewalk condition exists.   The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",2016-10-06T16:26:03.000,03 QUEENS,QUEENS,1017714,213619,Unspecified,QUEENS,40.75294801504915,-73.87921772509625,"{'type': 'Point', 'coordinates': [-73.87921772509625, 40.75294801504915]}",,,
